"id-lieu","id-civ","nom-commun","id-dict","categorie-id","type-commun","type-commun-id","no-civique","voie","type-voie","lien-voie","nom-voie","code-postal","secteur-amena","district-electoral","id-district-electoral","ex-ville","id-ex-ville","coord-x","coord-y","latitude","longitude"
"5","407","Aréna Mike-Bossy","7787","Lieu public - Ville de Laval","Aréna","1","163","Boulevard Sainte-Rose Est","Boulevard","","Sainte-Rose Est","H7H 1P2","6","Auteuil","10","Auteuil","AU","284636.2699","5054061.8728","45.6261628699","-73.7585905301"
"6","917","Aréna Richard-Trottier","7779","Lieu public - Ville de Laval","Aréna","1","3155","Rue Esther","Rue","","Esther","H7P 2G8","5","Marc-Aurèle-Fortin","19","Fabreville","FA","281729.8133","5048636.6601","45.5772555189","-73.7956075487"
"7","821","Aréna Saint-François","7786","Lieu public - Ville de Laval","Aréna","1","9449","Rue De Tilly","Rue","","De Tilly","H7A 3S3","1","Saint-François","1","Saint-François","FR","298569.1889","5059537.5635","45.6756988785","-73.5799777431"
"8","934","Aréna Samson","7785","Lieu public - Ville de Laval","Aréna","1","655","Rue Sylvie","Rue","","Sylvie","H7X 2X2","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","281095.90","5042954.40","45.5261039466","-73.8034547363"
"9","696","Aréna Yvon-Chartrand","7780","Lieu public - Ville de Laval","Aréna","1","4100","Boulevard de la Concorde Est","Boulevard","de la","Concorde Est","H7E 2E3","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292786.40","5051285.20","45.6013665242","-73.6540009842"
"10","114373","Belvédère Papineau","3071","Lieu public - Ville de Laval","Belvédère","2","2200","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","1","Duvernay-Pont-Viau","4","Duvernay","DU","291606.50","5048798.50","45.5789691775","-73.6690587365"
"11","962","Belvédère Pie-IX","3072","Lieu public - Ville de Laval","Belvédère","2","4400","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293201.70","5051261.20","45.6011576188","-73.6486767483"
"12","114357","Berge aux Quatre-Vents","2476","Lieu public - Ville de Laval","Berge","3","925","Rue Riviera","Rue","","Riviera","","4","Laval-les-Îles","17","Laval-Ouest","LO","275222.10","5044749.80","45.5420347879","-73.8787567901"
"13","114345","Berge Berthiaume-Du Tremblay","2454","Lieu public - Ville de Laval","Berge","3","60","Promenade des Îles","Promenade","des","Îles","","3","L'Abord-à-Plouffe","13","Chomedey","CH","285234.7148","5043001.9377","45.5266601676","-73.7504729910"
"14","133536","Berge Camille-Barbe","7824","Lieu public - Ville de Laval","Berge","3","1350","Rue du Phare","Rue","du","Phare","","4","L'Orée-des-bois","18","Fabreville","FA","277492.90","5048003.80","45.5714075684","-73.8498605141"
"15","114347","Berge Couvrette","2462","Lieu public - Ville de Laval","Berge","3","620","Chemin du Bord-de-l'Eau","Chemin","du","Bord-de-l'Eau","","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","280530.30","5042259.50","45.5198315875","-73.8106609021"
"16","114348","Berge de la Brise","2460","Lieu public - Ville de Laval","Berge","3","6200","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","1","Saint-Vincent-de-Paul","2","Duvernay","DU","294037.6001","5054179.60","45.6274314905","-73.6380259170"
"17","128892","Berge de la Halte-à-la-Rivière","7852","Lieu public - Ville de Laval","Berge","3","250","Rue Larivière","Rue","","Larivière","","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","281973.6032","5041842.2207","45.5161255366","-73.7921669182"
"18","954","Berge de l'Alose","2455","Lieu public - Ville de Laval","Berge","3","3560","Rue du Barrage","Rue","du","Barrage","","1","Duvernay-Pont-Viau","4","Saint-Vincent-de-Paul","VP","292675.6188","5050374.6688","45.5931714154","-73.6553984537"
"19","114356","Berge de l'Anse","2456","Lieu public - Ville de Laval","Berge","3","3760","3e Avenue","Avenue","","3e","","4","Laval-les-Îles","17","Laval-Ouest","LO","275087.1003","5044587.6002","45.5405695416","-73.8804756322"
"20","114360","Berge de l'Anse-Bleue","2457","Lieu public - Ville de Laval","Berge","3","180","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2T9","2","Marigot","5","Laval-des-Rapides","LR","289750.6999","5045776.7004","45.5517405103","-73.6927454312"
"21","128866","Berge de la Plage-des-Îles","7827","Lieu public - Ville de Laval","Berge","3","1015","Rue de Bordeaux","Rue","de","Bordeaux","H7P 3Z6","5","Marc-Aurèle-Fortin","19","Fabreville","FA","278932.60","5048694.30","45.5776758038","-73.8314518436"
"22","86489","Berge de la Plage-Idéale","2474","Lieu public - Ville de Laval","Berge","3","7919","Rue Bellehumeur","Rue","","Bellehumeur","","6","Auteuil","10","Auteuil","AU","284791.2950","5056878.6267","45.6515128564","-73.7567181419"
"23","114344","Berge de la Plage-Jacques-Cartier","2475","Lieu public - Ville de Laval","Berge","3","130","Rue Bérard","Rue","","Bérard","","6","Auteuil","10","Auteuil","AU","284578.0999","5056968.40","45.6523144664","-73.7594572056"
"24","119367","Berge de la Promenade","7631","Lieu public - Ville de Laval","Berge","3","90","Promenade des Îles","Promenade","des","Îles","","3","L'Abord-à-Plouffe","13","Chomedey","CH","284926.7002","5042678.7999","45.5237437607","-73.7544030203"
"25","959","Berge de la Rive","2477","Lieu public - Ville de Laval","Berge","3","1810","Boulevard Cartier Est","Boulevard","","Cartier Est","H7G 4T9","2","Duvernay-Pont-Viau","4","Duvernay","DU","291491.3812","5048187.5594","45.5734695738","-73.6705171989"
"26","114350","Berge de l'Harmonie","6861","Lieu public - Ville de Laval","Berge","3","349","Rue de l'Harmonie","Rue","de l'","Harmonie","H7A 4E7","1","Saint-François","1","Duvernay","DU","298276.8999","5057801.2002","45.6600721160","-73.5837062252"
"27","114365","Berge Délia-Tétreault","2469","Lieu public - Ville de Laval","Berge","3","35","Place Juge-Desnoyers","Place","","Juge-Desnoyers","","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290988.10","5046543","45.5586615483","-73.6769190196"
"28","128864","Boisé de l'Orée-des-Bois","7825","Lieu public - Ville de Laval","Berge","3","1208","37e Avenue","Avenue","","37e ","H7R 4W4","4","L'Orée-des-bois","18","Fabreville","FA","277847.7003","5048206.70","45.5732471256","-73.8453260599"
"29","102602","Berge des Baigneurs","2458","Lieu public - Ville de Laval","Berge","3","13","Rue Hotte","Rue","","Hotte","H7L 2R2","5","Sainte-Rose","21","Sainte-Rose","RO","282375.20","5052917.80","45.6157990383","-73.7875347318"
"30","116681","Berge des Balades","7545","Lieu public - Ville de Laval","Berge","3","4595","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7R 1Y5","4","L'Orée-des-bois","18","Fabreville","FA","276705.40","5047005.10","45.5623897693","-73.8598924318"
"31","114346","Berge des Cageux","2461","Lieu public - Ville de Laval","Berge","3","3676","Boulevard Lévesque Ouest","Boulevard","","Lévesque Ouest","H7V 1E8","3","L'Abord-à-Plouffe","13","Chomedey","CH","286451.9001","5043732.2003","45.5332644019","-73.7349181859"
"32","114351","Berge des Écores","2464","Lieu public - Ville de Laval","Berge","3","1790","Boulevard Cartier Est","Boulevard","","Cartier Est","","2","Duvernay-Pont-Viau","4","Duvernay","DU","291444.60","5047953.90","45.5713661447","-73.6711101973"
"33","114364","Berge des Eudistes","2465","Lieu public - Ville de Laval","Berge","3","376","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2V7","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288607.0003","5045230.9001","45.5468035822","-73.7073753250"
"34","114359","Berge des Goélands","2467","Lieu public - Ville de Laval","Berge","3","5105","Rue Riviera","Rue","","Riviera","","4","L'Orée-des-bois","18","Laval-Ouest","LO","275796.6380","5046469.5488","45.5575335311","-73.8715016904"
"35","114349","Berge des Pinsons","2473","Lieu public - Ville de Laval","Berge","3","7250","Boulevard Lévesque Est","Boulevard","","Lévesque Est","H7A 1R8","1","Saint-Vincent-de-Paul","2","Duvernay","DU","296194.90","5056466.90","45.6480431509","-73.6103993868"
"36","114363","Berge du Crochet","2463","Lieu public - Ville de Laval","Berge","3","118","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2T5","2","Marigot","5","Laval-des-Rapides","LR","290299.0020","5045936.1958","45.5531873313","-73.6857277617"
"37","955","Berge du Garrot","2466","Lieu public - Ville de Laval","Berge","3","345","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1M7","5","Sainte-Rose","21","Sainte-Rose","RO","281670","5052090","45.6083272644","-73.7965375531"
"38","114358","Berge du Grand-Brochet","2468","Lieu public - Ville de Laval","Berge","3","1795","Rue Riviera","Rue","","Riviera","","4","Laval-les-Îles","17","Laval-Ouest","LO","275038.4058","5045421.1072","45.5480674971","-73.8811498342"
"39","114352","Berge du Grand-Héron","6839","Lieu public - Ville de Laval","Berge","3","1280","43e Avenue","Avenue","","43e ","","4","L'Orée-des-bois","18","Fabreville","FA","278151.8160","5048674.4420","45.5774676531","-73.8414551573"
"40","95307","Berge du Havre","7472","Lieu public - Ville de Laval","Berge","3","4028","Rue du Havre","Rue","du","Havre","","3","L'Abord-à-Plouffe","13","Chomedey","CH","285908.0325","5043481.7082","45.5309958657","-73.7418718205"
"41","128897","Berge Dumais","7856","Lieu public - Ville de Laval","Berge","3","1450","Rue Dumais","Rue","","Dumais","","4","Laval-les-Îles","17","Sainte-Dorothée","DO","276436.6663","5042544.9783","45.5222458630","-73.8630764270"
"42","114354","Berge du Pêcheur","2471","Lieu public - Ville de Laval","Berge","3","5855","Rue Labrèche","Rue","","Labrèche","H7B 1A5","1","Saint-François","1","Saint-François","FR","293344.70","5061008.40","45.6888670109","-73.6470729888"
"43","114361","Berge du Père-Dalmas","2472","Lieu public - Ville de Laval","Berge","3","40","Boulevard des Prairies","Boulevard","des","Prairies","","2","Marigot","5","Laval-des-Rapides","LR","290831.0679","5046296.9280","45.5564441857","-73.6789234337"
"44","114355","Berge du Vieux-Moulin","2479","Lieu public - Ville de Laval","Berge","3","8600","Boulevard Lévesque Est","Boulevard","","Lévesque Est","","1","Saint-François","1","Saint-François","FR","299238.0002","5058540.5003","45.6667328342","-73.5713815844"
"45","3839","Berge Jean-Roger-Grégoire","8173","Lieu public - Ville de Laval","Berge","3","6170","Boulevard Lévesque Est","Boulevard","","Lévesque Est","H7C 1P2","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293935.5293","5053904.3229","45.6249529006","-73.6393288170"
"46","79323","Berge Léonard-Éthier","5695","Lieu public - Ville de Laval","Berge","3","6275","Rue Dessureaux","Rue","","Dessureaux","H7B 1B1","1","Saint-François","1","Saint-François","FR","294190.2246","5060904.7531","45.6879478432","-73.6362151856"
"47","128865","Berge Mattawa","7826","Lieu public - Ville de Laval","Berge","3","1697","Boulevard Mattawa","Boulevard","","Mattawa","H7P 4M2","5","Marc-Aurèle-Fortin","19","Fabreville","FA","279628.8726","5051458.5225","45.6025742284","-73.8226727934"
"48","114353","Berge Olivier-Charbonneau","2470","Lieu public - Ville de Laval","Berge","3","10820","Boulevard Lévesque Est","Boulevard","","Lévesque Est","H7A 4C6","1","Saint-François","1","Saint-François","FR","302458.80","5061964.10","45.6975572316","-73.5300629932"
"49","114367","Berge Saint-Vincent","2478","Lieu public - Ville de Laval","Berge","3","300","Avenue Bellevue","Avenue","","Bellevue","","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293695.2001","5052325.9004","45.6107461060","-73.6423749033"
"50","100592","Bibliothèque Émile-Nelligan","7887","Lieu public - Ville de Laval","Bibliothèque","4","325","Boulevard Cartier Ouest","Boulevard","","Cartier Ouest","H7N 2J5","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288570","5045827.30","45.5521693048","-73.7078689463"
"51","1089","Bibliothèque Gabrielle-Roy","7888","Lieu public - Ville de Laval","Bibliothèque","4","3505","Boulevard Dagenais Ouest","Boulevard","","Dagenais Ouest","H7P 4V9","5","Marc-Aurèle-Fortin","19","Fabreville","FA","280561.1740","5048689.0260","45.5776869873","-73.8105841738"
"52","1086","Bibliothèque Germaine-Guèvremont","7889","Lieu public - Ville de Laval","Bibliothèque","4","2900","Boulevard de la Concorde Est","Boulevard","de la","Concorde Est","H7E 2B6","1","Duvernay-Pont-Viau","4","Duvernay","DU","291564.80","5050133","45.5909765650","-73.6696292308"
"53","42545","Bibliothèque Laure-Conan","7890","Lieu public - Ville de Laval","Bibliothèque","4","4660","Boulevard des Laurentides","Boulevard","des","Laurentides","H7K 2J4","6","Saint-Bruno","9","Auteuil","AU","286026","5052901.40","45.6157596969","-73.7407233574"
"54","117093","Bibliothèque Marius-Barbeau","7891","Lieu public - Ville de Laval","Bibliothèque","4","1245","Montée du Moulin","Montée","du","Moulin","H7A 3V6","1","Saint-François","1","Saint-François","FR","298397.9633","5059754.2968","45.6776475167","-73.5821784212"
"55","41553","Bibliothèque Multiculturelle","7895","Lieu public - Ville de Laval","Bibliothèque","4","1535","Boulevard Chomedey","Boulevard","","Chomedey","H7V 3R2","3","Souvenir-Labelle","12","Chomedey","CH","285498.40","5045919.10","45.5529169867","-73.7472123549"
"56","6880","Bibliothèque Philippe-Panneton","7892","Lieu public - Ville de Laval","Bibliothèque","4","4747","Boulevard Arthur-Sauvé","Boulevard","","Arthur-Sauvé","H7R 5P8","4","L'Orée-des-bois","18","Laval-Ouest","LO","275989.10","5045910.90","45.5525147096","-73.8690036112"
"57","26308","Bibliothèque Sylvain-Garneau","7893","Lieu public - Ville de Laval","Bibliothèque","4","187","Boulevard Sainte-Rose","Boulevard","","Sainte-Rose","H7L 1L5","5","Sainte-Rose","21","Sainte-Rose","RO","282571.5594","5052890.6897","45.6155614052","-73.7850157728"
"58","11738","Bibliothèque Yves-Thériault","7894","Lieu public - Ville de Laval","Bibliothèque","4","670","Rue de la Place-Publique","Rue","de la","Place-Publique","H7X 1G1","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","279743.1771","5043230.5448","45.5285414519","-73.8207858584"
"59","490","BML secteur 1","7896","Lieu public - Ville de Laval","Bureau municipal lavallois","5","4010","Boulevard Saint-Martin Est","Boulevard","","Saint-Martin Est","H7E 5B3","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","291983.3517","5052456.2350","45.6118894248","-73.6643258922"
"60","117093","BML secteur 1, Satellite","7897","Lieu public - Ville de Laval","Bureau municipal lavallois","5","1245","Montée du Moulin","Montée","du","Moulin","H7A 3V6","1","Saint-François","1","Saint-François","FR","298397.9633","5059754.2968","45.6776475167","-73.5821784212"
"61","83759","BML secteur 2","7898","Lieu public - Ville de Laval","Bureau municipal lavallois","5","62","Rue Saint-Florent","Rue","","Saint-Florent","H7G 2H9","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","289745.5537","5048165.9050","45.5732391433","-73.6928848947"
"62","84314","BML secteur 3","7899","Lieu public - Ville de Laval","Bureau municipal lavallois","5","435","Boulevard Curé-Labelle","Boulevard","","Curé-Labelle","H7V 2S8","3","L'Abord-à-Plouffe","13","Chomedey","CH","286206","5044356.90","45.5388791195","-73.7380902383"
"63","1117","BML secteur 4","7900","Lieu public - Ville de Laval","Bureau municipal lavallois","5","6500","Boulevard Arthur-Sauvé","Boulevard","","Arthur-Sauvé","H7R 3X7","4","Laval-les-Îles","17","Laval-Ouest","LO","276334.3925","5045314.1412","45.5471591699","-73.8645465576"
"64","101219","BML secteur 5","7901","Lieu public - Ville de Laval","Bureau municipal lavallois","5","2975","Boulevard Dagenais Ouest","Boulevard","","Dagenais Ouest","H7P 1T3","5","Marc-Aurèle-Fortin","19","Fabreville","FA","282436","5048968.60","45.5802654360","-73.7865742051"
"65","42544","BML secteur 6","7903","Lieu public - Ville de Laval","Bureau municipal lavallois","5","55","Rue de Belgrade Ouest","Rue","de","Belgrade Ouest","H7K 2Z7","6","Saint-Bruno","9","Auteuil","AU","285930.50","5052815.30","45.6149823675","-73.7419445318"
"66","129765","Bois Chomedey","","Lieu public - Ville de Laval","Parc","12","2999","Boulevard Notre-Dame","Boulevard","","Notre-Dame","H7V 4C4","3","Souvenir-Labelle","12","Chomedey","CH","286499.80","5045444.90","45.5486770384","-73.7343689313"
"67","71463","Bois Papineau","","Lieu public - Ville de Laval","Parc","12","3235","Boulevard Saint-Martin Est","Boulevard","","Saint-Martin Est","H7E 5G8","1","Val-des-Arbres","3","Duvernay","DU","290899.80","5051687.60","45.6049522501","-73.6781964499"
"68","102929","Caserne de pompiers 1","","Lieu public - Ville de Laval","Caserne de pompiers","6","53","Boulevard des Laurentides","Boulevard","des","Laurentides","H7G 2S9","2","Duvernay-Pont-Viau","4","Pont-Viau","PV","290751.1976","5046730.6037","45.5603449221","-73.6799589174"
"69","87795","Caserne de pompiers 2","","Lieu public - Ville de Laval","Caserne de pompiers","6","2","Place du Souvenir","Place","du","Souvenir","H7V 1W7","3","Souvenir-Labelle","12","Chomedey","CH","285751.7575","5045764.3149","45.5515311646","-73.7439613891"
"71","14649","Caserne de pompiers 4","","Lieu public - Ville de Laval","Caserne de pompiers","6","950","Boulevard de l'Hôtel-de-Ville","Boulevard","de l'","Hôtel-de-Ville","H7X 2K8","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","280188.2646","5043386.3604","45.5299593792","-73.8150956149"
"70","77036","Caserne de pompiers 3","","Lieu public - Ville de Laval","Caserne de pompiers","6","4111","Boulevard de la Concorde Est","Boulevard","de la","Concorde Est","H7E 5A5","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292748.60","5051376.20","45.6021847099","-73.6544877837"
"72","998","Caserne de pompiers 5","","Lieu public - Ville de Laval","Caserne de pompiers","6","6645","Rue Duranleau","Rue","","Duranleau","H7B 1C5","1","Saint-François","1","Saint-François","FR","295007.20","5060197.30","45.6815941186","-73.6257120926"
"73","91761","Caserne de pompiers 6","","Lieu public - Ville de Laval","Caserne de pompiers","6","2392","35e Avenue","Avenue","","35e ","H7R 3P4","4","Laval-les-Îles","17","Laval-Ouest","LO","275664.1363","5045682.1838","45.5504431641","-73.8731519663"
"74","1088","Caserne de pompiers 7","","Lieu public - Ville de Laval","Caserne de pompiers","6","6200","Boulevard des Laurentides","Boulevard","des","Laurentides","H7H 1N5","6","Auteuil","10","Auteuil","AU","284944.3583","5055170.9323","45.6361512160","-73.7546846734"
"75","112735","Caserne de pompiers 8","","Lieu public - Ville de Laval","Caserne de pompiers","6","555","Boulevard Curé-Labelle","Boulevard","","Curé-Labelle","H7L 5R7","5","Fabreville","20","Sainte-Rose","RO","282370.90","5050169.20","45.5910665626","-73.7874635260"
"76","105243","Caserne de pompiers 9","","Lieu public - Ville de Laval","Caserne de pompiers","6","1655","Boulevard des Laurentides","Boulevard","des","Laurentides","H7M 2P3","6","Vimont","8","Vimont","VI","287619.9984","5050665.9842","45.5956862144","-73.7202062892"
"77","809","Cégep Montmorency","2549","Lieu public - Ville de Laval","Parc","12","475","Boulevard de l'Avenir","Boulevard","de l'","Avenir","H7N 5H9","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287731.20","5046693.40","45.5599426619","-73.7186421879"
"78","811","Cégep Montmorency","2549","Lieu public - Ville de Laval","Parc","12","362","Rue des Prés","Rue","des","Prés","","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","287780.0489","5046819.8177","45.5610813989","-73.7180208637"
"79","39351","Centre Alain-Grandbois","","Lieu public - Ville de Laval","Édifice municipal","8","4300","Boulevard Samson","Boulevard","","Samson","H7W 2G9","3","L'Abord-à-Plouffe","13","Chomedey","CH","285159.10","5043643.40","45.5324301122","-73.7514667150"
"80","1117","Centre communautaire Accès","7970","Lieu public - Ville de Laval","Centre communautaire","7","6500","Boulevard Arthur-Sauvé","Boulevard","","Arthur-Sauvé","H7R 3X7","4","Laval-les-Îles","17","Laval-Ouest","LO","276334.3925","5045314.1412","45.5471591699","-73.8645465576"
"81","1088","Centre communautaire Auteuil","7947","Lieu public - Ville de Laval","Centre communautaire","7","6200","Boulevard des Laurentides","Boulevard","des","Laurentides","H7H 1N5","6","Auteuil","10","Auteuil","AU","284944.3583","5055170.9323","45.6361512160","-73.7546846734"
"82","474","Centre communautaire Bigras","7934","Lieu public - Ville de Laval","Centre communautaire","7","886","Chemin de la Fourche","Chemin","de la","Fourche","H7Y 1T1","4","Laval-les-Îles","17","Îles-Laval","IL","276963.90","5042236.30","45.5194895570","-73.8563099570"
"83","79686","Centre communautaire Boileau","7905","Lieu public - Ville de Laval","Centre communautaire","7","7100","Boulevard des Mille-Îles","Boulevard","des","Mille-Îles","H7A 4B3","1","Saint-François","1","Saint-François","FR","295687.8759","5061294.5342","45.6914764455","-73.6169947215"
"84","494","Centre communautaire Champfleury","7971","Lieu public - Ville de Laval","Centre communautaire","7","2585","Boulevard des Oiseaux","Boulevard","des","Oiseaux","H7L 4M4","5","Fabreville","20","Sainte-Rose","RO","283153.8712","5049745.6610","45.5872802895","-73.7774098881"
"85","89906","Centre communautaire de la Canadienne","7942","Lieu public - Ville de Laval","Centre communautaire","7","1222","Chemin du Bord-de-l'Eau","Chemin","du","Bord-de-l'Eau","H7Y 1B3","4","Laval-les-Îles","17","Sainte-Dorothée","DO","277502.60","5042670.50","45.52341789","-73.8494387605"
"86","14649","Centre communautaire de la Caserne-des-Pompiers","7939","Lieu public - Ville de Laval","Centre communautaire","7","950","Boulevard de l'Hôtel-de-Ville","Boulevard","de l'","Hôtel-de-Ville","H7X 2K8","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","280188.2646","5043386.3604","45.5299593792","-73.8150956149"
"87","78184","Centre communautaire de l'Ex-Garage (C.P.A.L.)","7924","Lieu public - Ville de Laval","Centre communautaire","7","4939","Rue de la Fabrique","Rue","de la","Fabrique","H7C 1E4","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293087.3408","5052626.0517","45.6134369570","-73.6501754635"
"88","91759","Centre communautaire de l'Ex-Garage-Municipal","7940","Lieu public - Ville de Laval","Centre communautaire","7","2388","35e Avenue","Avenue","","35e ","H7R 3P4","4","Laval-les-Îles","17","Laval-Ouest","LO","275652.7688","5045698.6538","45.5505908882","-73.8732985313"
"89","78542","Centre communautaire de l'Ex-Hôtel-de-Ville","7910","Lieu public - Ville de Laval","Centre communautaire","7","1111","Place J.-Eudes-Blanchard","Place","","J.-Eudes-Blanchard","H7C 1T1","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293384.7567","5052877.1633","45.6157014648","-73.6463679955"
"90","1829","Centre communautaire des Chênes","7938","Lieu public - Ville de Laval","Centre communautaire","7","355","Rue les Érables","Rue","les","Érables","H7R 1A3","4","Laval-les-Îles","17","Laval-sur-le-Lac","LL","275021.70","5042770.70","45.5242179464","-73.8812026034"
"91","26488","Centre communautaire des Jeunes-de-Sainte-Rose","7945","Lieu public - Ville de Laval","Centre communautaire","7","155","Boulevard Je-Me-Souviens","Boulevard","","Je-Me-Souviens","H7L 1V6","5","Sainte-Rose","21","Sainte-Rose","RO","282816.90","5052498.10","45.6120366307","-73.7818523280"
"92","49113","Centre communautaire des Lacasse","7949","Lieu public - Ville de Laval","Centre communautaire","7","905","Avenue des Lacasse","Avenue","des","Lacasse","H7K 3W3","6","Auteuil","10","Auteuil","AU","286283.80","5053932.80","45.6250473240","-73.7374570047"
"93","86515","Centre sportif Josée-Faucher","7928","Lieu public - Ville de Laval","Centre communautaire","7","125","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2T6","2","Marigot","5","Laval-des-Rapides","LR","289939.10","5046058.10","45.5542766745","-73.6903410388"
"94","33412","Centre communautaire du Chalet-des-Érables","7950","Lieu public - Ville de Laval","Centre communautaire","7","7","8e Avenue","Avenue","","8e ","H7H 2L9","6","Auteuil","10","Auteuil","AU","283596.80","5055714.80","45.6410051588","-73.7719930429"
"95","485","Centre communautaire du Chalet-Municipal","7912","Lieu public - Ville de Laval","Centre communautaire","7","3999","Boulevard de la Concorde Est","Boulevard","de la","Concorde Est","H7E 5A5","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","292565.70","5051366.30","45.6020924326","-73.6568321353"
"96","931","Centre communautaire du Chalet-Saint-Victor","7911","Lieu public - Ville de Laval","Centre communautaire","7","650","Rue de Beauport","Rue","de","Beauport","H7E 4B8","1","Duvernay-Pont-Viau","4","Duvernay","DU","291625.50","5049297.20","45.5834569736","-73.6688287245"
"97","83244","Centre communautaire Félix-Leclerc","7646","Lieu public - Ville de Laval","Centre communautaire","7","455","Montée du Moulin","Montée","du","Moulin","H7A 1Z2","1","Saint-François","1","Saint-François","FR","299162.20","5058598.60","45.6672550129","-73.5723550616"
"98","78211","Centre communautaire Groulx","7906","Lieu public - Ville de Laval","Centre communautaire","7","4901","Rue Saint-Joseph","Rue","","Saint-Joseph","H7C 1H6","1","Saint-Vincent-de-Paul","2","Saint-Vincent-de-Paul","VP","293203.9538","5052403.9112","45.6114400421","-73.6486750175"
"99","44817","Centre communautaire Jean-Paul-Campeau","7929","Lieu public - Ville de Laval","Centre communautaire","7","3781","Boulevard Lévesque Ouest","Boulevard","","Lévesque Ouest","H7V 1G5","3","L'Abord-à-Plouffe","13","Chomedey","CH","286156.8650","5043921.33","45.5349584176","-73.7387028072"
"100","755","Centre communautaire Jolibourg","7935","Lieu public - Ville de Laval","Centre communautaire","7","1350","Rue du Relais","Rue","du","Relais","H7Y 1W2","4","Laval-les-Îles","17","Sainte-Dorothée","DO","276908.9531","5042899.4969","45.5254549557","-73.8570510255"
"101","89906","Centre communautaire La Canadienne","","Lieu public - Ville de Laval","Centre communautaire","7","1222","Chemin du Bord-de-l'Eau","Chemin","du","Bord-de-l'Eau","H7Y 1B3","4","Laval-les-Îles","17","Sainte-Dorothée","DO","277502.60","5042670.50","45.52341789","-73.8494387605"
"102","87339","Centre communautaire Laval-des-Rapides","7927","Lieu public - Ville de Laval","Centre communautaire","7","387","Boulevard des Prairies","Boulevard","des","Prairies","H7N 2W4","2","Laval-des-Rapides","11","Laval-des-Rapides","LR","288552.3464","5045255.0764","45.5470198551","-73.7080760471"
"103","111543","Centre communautaire Laval-Ouest","7936","Lieu public - Ville de Laval","Centre communautaire","7","6600","29e Avenue","Avenue","","29e ","H7R 3M3","4","Laval-les-Îles","17","Laval-Ouest","LO","275950","5045015.80","45.5444588281","-73.8694516156"
"104","14836","Centre communautaire Le 400","","Lieu public - Ville de Laval","Centre communautaire","7","400","Rue Principale","Rue","","Principale","H7X 3T9","4","Sainte-Dorothée","16","Sainte-Dorothée","DO","280661.10","5043619.30","45.5320719664","-73.8090536344"
"105","117968","Centre communautaire Le Sorbier","","Lieu public - Ville de Laval","Centre communautaire","7","140","Rue Nadon","Rue","","Nadon","H7L 1T5","5","Sainte-Rose","21","Sainte-Rose","RO","282863.0052","5052794.1448","45.6147019423","-73.7812745219"
"106","84082","Centre communautaire Montrougeau","7944","Lieu public - Ville de Laval","Centre communautaire","7","725","Montée Montrougeau","Montée","","Montrougeau","H7P 3M1","5","Marc-Aurèle-Fortin","19","Fabreville","FA","280297.70","5048997","45.5804489627","-73.8139755916"
"107","65358","Centre communautaire Philémon-Gascon","7948","Lieu public - Ville de Laval","Centre communautaire","7","2830","Rang Saint-Elzéar Est","Rang","","Saint-Elzéar Est","H7E 4P2","1","Val-des-Arbres","3","Duvernay","DU","289290.4467","5053582.1942","45.6219661455","-73.6988880152"
"108","502","Centre communautaire Raymond-Fortin","7804","Lieu public - Ville de Laval","Centre communautaire","7","1885","Avenue Dumouchel","Avenue","","Dumouchel","H7S 1J7","2","Renaud","7","Chomedey","CH","286391.5476","5047851.1450","45.5703262148","-73.7358458654"
